# x,y,z,J_x_err,J_y_err,J_z_err
5.093899493411029045e-02,-9.532126107733508019e-03,-1.222193649054615500e-02,4.786376839787108520e-08,3.724896761961493951e-11,5.698568482476492428e-08
5.375181902109330695e-02,-9.942695699056661174e-03,-1.334483272593638137e-02,4.286209848878003306e-07,1.818438025908099008e-10,3.311023233786660819e-07
5.266018363424938148e-02,-9.207343348631108135e-03,-1.394981947481335749e-02,1.745799646061997162e-07,8.265141486282723303e-11,1.508899754749198180e-07
4.595613454862353120e-02,-1.173836929933748906e-02,-1.534717470044540122e-02,2.841005182931687663e-08,2.430966178358759591e-10,5.547969684431443160e-09
4.595888825900158736e-02,-1.192535403263625914e-02,-1.408883782517870130e-02,1.682496094224775337e-07,2.427905150642043270e-10,4.232596005346142922e-08
5.265167539794726737e-02,-1.085238848888360995e-02,-1.178214422345741363e-02,3.406734296759438762e-07,1.121930461634158273e-10,1.852045372870398098e-07
5.155834968152453457e-02,-1.056887098985359597e-02,-1.113806408433730757e-02,1.289974930584485973e-07,1.127666427765585700e-10,5.991986775274595499e-08
4.691092154730044927e-02,-9.908079160961138707e-03,-1.787261534085308676e-02,3.128837781201841812e-08,1.109594229943030976e-10,2.157723996276814881e-09
4.735543502484213657e-02,-9.312689734292859886e-03,-1.615457061209236295e-02,1.770944223885570214e-07,2.148681171225260593e-11,2.722397748264873908e-08
4.946728001066477698e-02,-9.345210785589990257e-03,-1.733414876177207659e-02,1.508394655212474735e-09,1.543170925937353786e-11,7.807585268158292440e-08
4.954089485139258342e-02,-1.021561406605561370e-02,-1.480687424506168907e-02,2.138475479187194844e-07,3.007190784492497594e-12,9.787690545012949085e-09
4.799409964968118919e-02,-9.016218966028373069e-03,-1.724487747673040042e-02,2.314892309078150816e-07,1.785289279585035261e-11,2.733406370198158452e-08
4.689224273008773397e-02,-1.092546379150366107e-02,-1.587738706546151096e-02,7.758711503474214038e-08,1.945325428767627553e-10,1.603223499069154105e-08
4.627225692246139666e-02,-1.020454992922562552e-02,-1.678230847621504929e-02,4.780941461623223298e-08,1.117240915958668496e-10,5.981329680782544255e-08
4.797542083246847389e-02,-1.003360359657089369e-02,-1.524964920133882115e-02,1.219079072928175848e-07,5.019656770532093575e-12,9.560604334107030639e-09
4.946558968108596965e-02,-9.841175624453423615e-03,-1.858508187377499316e-02,1.161282031051515712e-07,9.737516962879268123e-12,3.821362054161041981e-07
5.043879433623232184e-02,-1.045230324664816329e-02,-1.556924826325735596e-02,1.628102115055470464e-07,2.051472010168134124e-12,1.308940830747608921e-07
5.315735814662116143e-02,-1.055994846257906142e-02,-1.682491868434033214e-02,4.469529613450339175e-08,6.949192306769999051e-12,5.694639684281370378e-08
5.200268615476812128e-02,-1.028047958432764218e-02,-1.503903589824124795e-02,1.394759582113008697e-07,6.409551033472321969e-12,1.330441140431412674e-07
5.051244686251211286e-02,-1.052416738458257332e-02,-1.797751897565826040e-02,4.906607326573390677e-08,2.593362301188727246e-11,3.394397790514556830e-07
5.207802901062671963e-02,-9.856378883398618854e-03,-1.619637349863923062e-02,2.490188335036309783e-08,1.334794525344416275e-11,4.869818369229093911e-08
5.051413719209092018e-02,-1.002820254571913997e-02,-1.672658586365534036e-02,1.226335711858464836e-07,1.044121535678616102e-11,4.448703910406885922e-08
5.251283280905950923e-02,-1.116139276056916582e-02,-1.791849101077565981e-02,1.003236497634435831e-07,6.223455005790153540e-11,2.129210257701288566e-07
5.143181334348626010e-02,-1.095378802025215835e-02,-1.854087893707747833e-02,7.005725343111011855e-08,4.125863676108984702e-11,3.293747376600898329e-07
5.160208409741282726e-02,-1.015402058578588999e-02,-1.915153122718791720e-02,3.474202245826169373e-08,6.871504908952199776e-11,1.336701017235561380e-07
5.268310356298606945e-02,-1.036162532610289920e-02,-1.852914330088610215e-02,1.555838716159230059e-07,6.842166251923428348e-11,9.855619438747703641e-08
4.843102546727668517e-02,-1.070056047999010454e-02,-1.894200854994445779e-02,6.929418363929826293e-08,1.120610059367514288e-10,8.832355448557692405e-08
4.734953769447474564e-02,-1.109645583605943682e-02,-1.831881330206422409e-02,1.942666548711823370e-08,1.163426688201234415e-10,1.014366086598919978e-09
4.893389546900026726e-02,-1.148338664118303022e-02,-1.112583174083319956e-02,9.747436378016474031e-07,4.374155232943695730e-11,8.059967239790834401e-07
4.985309634034958137e-02,-1.141379918880561055e-02,-1.177759499204849777e-02,2.697699960741348100e-07,4.453175519785935889e-11,1.017781795912499338e-09
5.093651909591717653e-02,-1.177954903692536408e-02,-1.097241952551110053e-02,3.470366968028902437e-07,4.421312500897942944e-11,7.072973562205627521e-08
4.643088281890953017e-02,-1.320836403046962010e-02,-1.381635813819687315e-02,9.860951792276220827e-08,3.956634494432106627e-11,8.522018047203450356e-08
4.904236084243762672e-02,-1.186963028948318129e-02,-1.910170168530642143e-02,3.189229791388924985e-07,3.687570989962662866e-13,2.178204248554130186e-07
5.012162998772940609e-02,-1.163885665725547004e-02,-1.851295633153740572e-02,1.965468454019075050e-08,1.144418583091855588e-13,1.214724099359066803e-07
5.104099646870355333e-02,-1.206847729292505507e-02,-1.907631629295662712e-02,1.153890199741433216e-07,2.288837166183712691e-13,2.743430981241940040e-07
5.390879973534684622e-02,-1.144167833942836068e-02,-1.395130518284297058e-02,2.301761287055759804e-07,1.271655651409490246e-11,1.016800496460553464e-06
5.401654127183845577e-02,-1.161440609056319656e-02,-1.611035604021948328e-02,2.622957221612697743e-06,1.357027323397896794e-11,7.890416862737291572e-08
5.325099582518931507e-02,-1.161401020359568992e-02,-1.503996901024416688e-02,5.908859475452998872e-07,1.359575731516952013e-11,1.339136368907962482e-07
5.375309367151540757e-02,-1.264180244815604759e-02,-1.334713568571097020e-02,3.800136894815455502e-07,1.550714149457320242e-10,1.423090690446040596e-07
5.312413874850846485e-02,-1.234501671100808606e-02,-1.226233016749920732e-02,1.964013277016767015e-07,1.544852702221751785e-10,4.904867441963170258e-07
4.832560703203248736e-02,-1.270320763343614663e-02,-1.128382204424104203e-02,1.048742510337287307e-06,3.069894010230713091e-10,3.106929609179386755e-06
4.724687296960860400e-02,-1.243065508568005559e-02,-1.190228992109411237e-02,6.500793277818857133e-08,3.060074483741874402e-10,6.978034140907494695e-06
4.707259438194175138e-02,-1.346206716165127514e-02,-1.272434844160471798e-02,2.276668489609828678e-08,7.902005844934528852e-11,1.469727181527341071e-07
4.644585242790271601e-02,-1.478420554163147743e-02,-1.239053051190195862e-02,8.574943603501144755e-08,2.313789064531912309e-11,2.684008944364346873e-07
4.580414086487048786e-02,-1.453050241044982240e-02,-1.348254020849411726e-02,1.291063986378048832e-07,1.345921302269017416e-11,7.988667124155536394e-08
5.385133682472645344e-02,-1.281511847549546279e-02,-1.673141852373818961e-02,3.380383544549805576e-07,4.269647267261874619e-11,1.286222852353514407e-05
5.320681148716480124e-02,-1.251625569653016905e-02,-1.782499085017351381e-02,2.889079651556444092e-07,4.096233134269004011e-11,2.591720253535215331e-07
4.568642989307217239e-02,-1.561892270898322145e-02,-1.542759589522434138e-02,9.485710840254313879e-08,1.236788071866107273e-10,5.541911684259706091e-07
4.563287492729437012e-02,-1.576639968442405948e-02,-1.411407233164104630e-02,2.231206917105380288e-07,1.237422908162106929e-10,1.321445943596265248e-09
4.723920022133570873e-02,-1.348495248547445548e-02,-1.739836965461625390e-02,9.458869117166499594e-08,2.953674512887990398e-10,1.257372280654576137e-08
5.125089067533619702e-02,-1.392148454171017284e-02,-1.158547483194954583e-02,8.439387941322749063e-08,1.704511734965059493e-10,5.440173981581631483e-08
5.265976795509266783e-02,-1.327902996770271953e-02,-1.395305554659087219e-02,7.349270780729870213e-08,6.960535555204323470e-11,1.383159895020182355e-07
4.693642989307215962e-02,-1.467676037674967016e-02,-1.542759589522434485e-02,9.127294603420619682e-08,7.308082332833359997e-11,1.165612657196686949e-06
5.043710400665350757e-02,-1.182488311662038827e-02,-1.557018137526027489e-02,3.061590653175570786e-07,5.213930514889919540e-12,1.142068102947276788e-07
4.750961688133339966e-02,-1.350209897221030936e-02,-1.444789026134380566e-02,9.746772046269022517e-08,4.658905726147600113e-11,9.392559688668387676e-08
5.203081303208571817e-02,-1.298224423055475973e-02,-1.286825002837910757e-02,4.895780333894386231e-07,8.232786681321162982e-12,5.074656990476068443e-07
4.892933388445767917e-02,-1.330302635881801428e-02,-1.237836025173347926e-02,3.903480856270303135e-07,1.118695506349431234e-10,6.575455767703232623e-08
4.796087306963568719e-02,-1.224434325156792923e-02,-1.722850643742619009e-02,1.102859546385172867e-09,6.464125675754040328e-11,2.233536500011854991e-08
5.234518461150475255e-02,-1.420343471676288084e-02,-1.223130533481754656e-02,1.391100943728163667e-07,1.695206658835572001e-10,1.763347595996440806e-07
4.720613454862351843e-02,-1.258978594658149638e-02,-1.534717470044540469e-02,9.952550735657514115e-08,1.333221357395583618e-10,4.659816023960788220e-08
4.663294756036229227e-02,-1.376444735112085718e-02,-1.632688033432594041e-02,9.198518014990430826e-08,2.916566847234119189e-10,3.946434720035778543e-08
5.093651909591716265e-02,-1.270029405550205173e-02,-1.222241952551110511e-02,3.256478538937065288e-07,4.361019505548265617e-11,6.257165277709733544e-08
4.814224273008772814e-02,-1.177688043874766666e-02,-1.587738706546151096e-02,2.602944325530856478e-08,4.808313194858032909e-11,1.258600664779039112e-08
4.953920452181376222e-02,-1.158819393602783868e-02,-1.480780735706460974e-02,2.050506024849759532e-07,2.077896415321936566e-12,1.095818778716777335e-08
4.985309634034956749e-02,-1.233454420738229647e-02,-1.302759499204850235e-02,2.553209190579121036e-07,9.737176285550678400e-12,6.141563195969818626e-08
5.277031735915320432e-02,-1.348412876628724520e-02,-1.610380645004000702e-02,5.891089410011407638e-08,7.088973430650774527e-11,3.836127962166755111e-08
5.200099582518930008e-02,-1.255336653125526530e-02,-1.503996901024416688e-02,6.665914334263981316e-08,1.873771873331423500e-12,1.234670874428230819e-07
4.815132844436562087e-02,-1.375580210339196439e-02,-1.335588056475164875e-02,2.333765976366229022e-07,7.918718497771666902e-11,1.491294355114021253e-07
4.884655858978793896e-02,-1.443227849644546090e-02,-1.908785339620929292e-02,1.710347493747331317e-07,4.190124302527899136e-10,4.196061951140457449e-08
5.229581464316432338e-02,-1.468491060222171588e-02,-1.843316850669793686e-02,1.113789438401038597e-07,1.256383563443500670e-10,9.415136185704774973e-07
5.152031735915319627e-02,-1.398266792653040519e-02,-1.672880645004001104e-02,5.336297733394011968e-07,7.562253831928806951e-11,1.483336301420190806e-08
5.121101909027632459e-02,-1.444473693893361110e-02,-1.906210602317923164e-02,2.098313856687990784e-08,1.281640960743297899e-10,4.049587489703099958e-08
5.212579202159155212e-02,-1.364475589686093421e-02,-1.782237877647533525e-02,3.132272917636352212e-07,1.113926208519653247e-10,2.544172724878720005e-07
5.012162998772940609e-02,-1.297496159790324441e-02,-1.788795633153741210e-02,1.405943870323500105e-07,7.917234281503295253e-11,4.899750270267094473e-08
4.781099392295216216e-02,-1.488417267102834507e-02,-1.853792897841546189e-02,8.679775546930671218e-07,3.640009534678093693e-10,1.234696575840176191e-06
4.832068799413763438e-02,-1.442516207005289756e-02,-1.739656490249649051e-02,6.422098359668878596e-07,1.836612164415931033e-10,5.283042069274508077e-08
4.904236084243761978e-02,-1.320573523013095739e-02,-1.847670168530642781e-02,2.217012558616071613e-07,1.160828522949034914e-10,4.228407645310597588e-08
4.904236084243761284e-02,-1.318455283614636958e-02,-1.722670168530642670e-02,1.820368010657214950e-08,6.711434793918453504e-11,2.211940859798301433e-07
5.012162998772939915e-02,-1.295377920391865834e-02,-1.663795633153741099e-02,4.266226892523364137e-07,6.479267295723818913e-11,3.277497840172993284e-08
5.104099646870354640e-02,-1.340458223357282944e-02,-1.845131629295663350e-02,2.858050183355378048e-08,6.356745727797215029e-11,7.957677014509380368e-08
4.830769524275604215e-02,-1.527520079804778157e-02,-1.309055124246235463e-02,3.970785477391191388e-05,8.714184885888222185e-11,1.360286900581526967e-07
4.721857561014247001e-02,-1.589575434205608984e-02,-1.247710326108522963e-02,1.620017785545151142e-08,1.586304005584514459e-10,2.518070737052699129e-07
4.908570068284810739e-02,-1.482242505347383145e-02,-1.211303092944418167e-02,8.010775809527739266e-07,8.742213730215944201e-11,5.738837547018492633e-08
5.032383471815900233e-02,-1.507513338824623475e-02,-1.212532097619764548e-02,2.593378405762430168e-07,4.769868903334455524e-11,5.888894124332202276e-08
4.657686404711025574e-02,-1.653884070061321238e-02,-1.356911295767738307e-02,2.358937066004686312e-08,1.095193834090323338e-10,3.338383977230168918e-09
4.908570068284812127e-02,-1.570080528408131920e-02,-1.086303092944418056e-02,6.845787577873287683e-07,5.934050605541078074e-11,1.832624491492667973e-07
5.032383471815903009e-02,-1.595351361885372424e-02,-1.087532097619764090e-02,2.867224260249389544e-07,5.934050605541078074e-11,3.110487422732977202e-08
4.839633468460569077e-02,-1.588093898050078889e-02,-1.453364420449000313e-02,7.692045450659747735e-06,3.530908007645802465e-12,2.950181748661294086e-07
4.793509226686062247e-02,-1.602310885030941434e-02,-1.781752292356063999e-02,7.975850875387952252e-07,3.675375427700522053e-11,1.389472298549808965e-06
4.641678089795404916e-02,-1.647836402261788555e-02,-1.577867916065983298e-02,2.011323827007142856e-08,2.404918967363527406e-10,2.728379511809105462e-07
4.714633468460568966e-02,-1.682310131273434192e-02,-1.453364420448999966e-02,7.298287107973966447e-09,1.042303117236181849e-10,1.329621964446192070e-07
4.844478633804609469e-02,-1.556409824933396684e-02,-1.667615884764166861e-02,7.365319251563048292e-07,1.024816878716071932e-10,6.124409250544078550e-07
4.766678089795403639e-02,-1.553620169038433599e-02,-1.577867916065983644e-02,1.307319792860462412e-06,1.027365931343299341e-10,3.461081795165793908e-05
4.949030592881450974e-02,-1.558538033867504918e-02,-1.926636407591898054e-02,7.411070853873658064e-07,3.299088342715885597e-10,8.267155361552206805e-08
4.897065693369638539e-02,-1.646901210081990266e-02,-1.836744734135447102e-02,1.582691054981342625e-07,1.725475034756016329e-12,1.563865680341919976e-07
5.060554442783797569e-02,-1.570162878768104064e-02,-1.921853369674390855e-02,2.793468554685720587e-07,3.302163221171232504e-10,8.363957885243563210e-08
5.288957424255259776e-02,-1.474709590784177744e-02,-1.409479122863441236e-02,6.416261288131455334e-08,1.477541718482051567e-11,2.167257437260948047e-06
5.288007585927204102e-02,-1.474768418404635850e-02,-1.532002320928511907e-02,6.796867985779708655e-08,1.351327247969768476e-12,6.109544127402799737e-07
5.163007585927203991e-02,-1.524622334428951675e-02,-1.594502320928512309e-02,1.180138259692733524e-06,1.874890116301443695e-11,1.816646049074749142e-07
5.226941984089572557e-02,-1.533792946699479021e-02,-1.301507157879571927e-02,1.118459690369007533e-07,1.515786981844813482e-11,1.157338586631217361e-07
5.086911502454306844e-02,-1.677335577521809132e-02,-1.182428170196405184e-02,2.939966602009121582e-07,4.981540997361557074e-11,1.068651436350786888e-07
5.086911502454305456e-02,-1.589497554461060183e-02,-1.307428170196405642e-02,3.388124501794447186e-07,9.241282355566132796e-12,1.754228253588834350e-07
5.413007585927205600e-02,-1.560894201029758288e-02,-1.532002320928511560e-02,2.286561110535441407e-08,1.272657054868451492e-11,2.793299143713718610e-07
5.413957424255261275e-02,-1.560835373409300356e-02,-1.409479122863440889e-02,1.601283312786047528e-07,1.254804150291138654e-11,2.585152606177498786e-06
5.398471502219992502e-02,-1.680555807998451723e-02,-1.349215811242397353e-02,1.252834152461986150e-05,3.171804893231325760e-11,3.506253568269341250e-07
5.336456062054304589e-02,-1.649608456218212491e-02,-1.241243846258527871e-02,2.315097637346508396e-07,3.124639930669622842e-11,1.597861786295141546e-07
5.290237643470273310e-02,-1.768636032738044039e-02,-1.193821227002820652e-02,1.757377116215051054e-05,9.239248670827335180e-11,1.072588533212724010e-07
5.180723565505543360e-02,-1.740658546280059171e-02,-1.129084538623864251e-02,8.329590696499458702e-09,9.146224306637353696e-11,6.836589338575773057e-08
