a_field_0,a_field_1,a_field_2,x_0,x_1,x_2
-1197727124950.5,517831280138.9,324420078574.41,0.015094771086237,-0.0504266247435,-0.0102156348518
-1014169889714.7,580780804868.42,265095442312.34,0.018906522027623,-0.047202191437575,-0.010020457362975
-1086429228375.3,476413044605.9,249242071302.73,0.013619143199585,-0.049095694158375,-0.0093500171202
-994622439980.46,643392545678.09,296408469409.03,0.018395724030943,-0.048800695043825,-0.010571492799225
-1118492661704.5,561635669977.51,383410997669.75,0.016687880947395,-0.049765505841375,-0.009053883391325
-1079125449583.5,476115090168.58,254726532314.35,0.015153462826538,-0.046721092441125,-0.00781159401695
-1010320428179.1,574506813158.99,254404638631.31,0.018043140181168,-0.04697523370455,-0.008222606900175
-935745040103.81,605021726003.37,185075298114.31,0.01664843364437,-0.046508493780975,-0.007549905698725
-1111934945059.2,700579512466.79,-8322005589.1141,0.020000402722785,-0.050133502972925,-0.019753709286225
-1026407953122.2,629226872675.61,226751664278.35,0.017929601145833,-0.0482062164976,-0.012730087945975
-1158435379212.4,552130841758.57,200048403513.01,0.015211171987423,-0.050569989918375,-0.0151899350286
-1158300558717.3,551099908878.55,198902290243.02,0.015311917065533,-0.049230073186225,-0.01252692961355
-1178747893904.9,551674456403.48,207999901259.31,0.018373824383245,-0.050886210297125,-0.0166400051748
-1055658474992.4,685132915412.32,298013376201.83,0.020259214092265,-0.0497131584552,-0.01475742733955
-939767024824.51,881458588105.35,137669748753.67,0.021885792431805,-0.048960451131,-0.017871131450975
-999324765618.66,458959925382.86,262576185296.32,0.01274433944789,-0.04926268696415,-0.0162769464038
-1048830594607.9,566431296275.72,141870601982.37,0.018551576674245,-0.047864179979075,-0.0218230244978
-1003824078127.7,431432778125.19,222817010385.41,0.012845084526,-0.047922770232,-0.01361394098875
-974828286881.74,364447264410.77,311368280730.17,0.01378474668271,-0.0453787569928,-0.0076382365671
-1052216913889.7,361672700585.78,299176683976.64,0.010944986190198,-0.04593598895995,-0.006847708683125
-980934239146.75,313351018373.56,288972813701.23,0.012581476144705,-0.044789551137025,-0.005258537563875
-998420445511.73,363504092072.65,352283518958.4,0.012705322610488,-0.045367038189475,-0.0063758821423
-1013379874604.5,488557163544.29,286620545325.11,0.018756764619192,-0.045665890921675,-0.01039567514595
-1039852064724.4,518521381347.06,219678487936.62,0.017637994295895,-0.04571608225595,-0.012410940349025
-912396537419.94,570682063055.32,252964434247.85,0.019627869452937,-0.04342756845645,-0.00782567434585
-925312206683.33,438195543199.32,272046121200.93,0.014968767719425,-0.044219553336275,-0.00818470670175
-984343275145.62,510482764153.78,270450784387.23,0.01871006512814,-0.044420187185875,-0.007497986031
-981073265624.91,510905127735.9,269687323671.05,0.017315358591342,-0.0439534472623,-0.00682528482955
-1002828316075.6,489220125434.98,252657985791.35,0.017893382772737,-0.04543893318865,-0.00859782468315
-997290695831.8,486876476044.18,247782169699.33,0.01649867623594,-0.044972193265075,-0.0079251234817
-835270280125.81,751593287275.46,55487228559.075,0.023583648747767,-0.043394437516675,-0.0238559546598
-1001783800100.3,622529025398.77,178547022770.58,0.02097711398808,-0.046133035855525,-0.018414748677325
-1011760218154.3,621245258922.98,165651132234.27,0.020073256255063,-0.04520378992905,-0.021730975702675
-790310410498.32,746451012299.06,147949580938.19,0.025572583282447,-0.043415033486225,-0.021499314283725
-844852503095.66,697573906279.38,209007079656.41,0.023552887893995,-0.045456126658325,-0.01858064997275
-1001507554145.2,223284005485.13,284626694323.39,0.0044045544752475,-0.046272623299675,-0.0098334517551
-1001069195441.8,431237771574.79,219243760195.18,0.010918431495843,-0.04752017321095,-0.012118506278425
-1038897661567.4,264850524018.21,252743662553.01,0.006168205210665,-0.04641269047065,-0.00892333289
-1012247869452.1,404271540616.61,290998058151.64,0.011909636148723,-0.04749654558005,-0.010165877171625
-1056423919570.1,323710761790.54,287206598790.33,0.00951378936598,-0.047090986965475,-0.008428429337475
-1234987151128.4,299978660922.06,280610453994.5,0.0094318703708425,-0.0483181925321,-0.0116003546217
-1090475759008.5,349033977806.06,349239045178.24,0.010423075023723,-0.0482945649012,-0.0096477255149
-1023321005604.4,362773047907.83,274217684049.73,0.012134029866052,-0.0454930912296,-0.0088307682613
-1085075963045.4,316074996324.26,278032013583.42,0.00754288921151,-0.047292377080625,-0.009264263039475
-1085806968778.8,316883301205.77,279924907931.58,0.007720301632385,-0.04748136688575,-0.01110318451155
-1053432164322.9,361601699974.16,311563025131.52,0.01039170475892,-0.045480234872725,-0.00818874133125
-840871713441.36,651895891262.61,170255119215.99,0.022848352195395,-0.043361524797975,-0.015690987457225
-876259880679.94,615210898859.58,299137815582.22,0.020580727113407,-0.0443020181396,-0.010729599908675
-830848251535.69,649103579834.23,178945311266.1,0.024557197500127,-0.043170614667025,-0.013468150223875
-1009760474359,647332686232.02,200770973778,0.02027257828948,-0.044038433995175,-0.0155250861618
-953715206030.85,624719250250.2,273361015737.07,0.02260802829413,-0.044985717812425,-0.010482878748725
-968068482145.21,667394297984.33,128322819621.58,0.01946195679011,-0.044352209473875,-0.01274486511175
-947901731136.61,593805888606.8,226637894597.43,0.022662450772472,-0.043766141349975,-0.009012716600775
-899535333205.84,573628771636.06,219790995726.19,0.02063514959175,-0.04308244167715,-0.009259437760725
-836352347640.28,705526642491.07,258951627706.23,0.024379512729957,-0.042369825104925,-0.009801988256775
-830848637675.58,649106152794.48,178936524459.8,0.024325090251615,-0.043589401567375,-0.011272150404725
-664524707581.59,222479164826.85,48837981999.609,0.00039818244684,-0.0435937222954,-0.053103855484
-603980527228.69,53366620202.156,110171565461.46,-0.008391660256075,-0.03893190127465,-0.059693525987825
-643466288063.51,149518359336.12,73711920523.288,0.000458861591935,-0.03776752865715,-0.05608871664675
-796016559516.56,132518226899.85,30133411505.384,-0.00387296732257,-0.048219446902075,-0.05330202759295
-517778621945.34,126060459628.58,118998404964.92,-0.004538400916775,-0.0352538919624,-0.05880455737615
-727826866377.34,-1675403266.7669,282810029276.93,-0.015333085059075,-0.04951255871315,-0.049577912036875
-677266804209.92,50175401351.303,139900332396.14,-0.0128851355582,-0.04677894004085,-0.054984614521825
-605996919561.25,43757464086.863,111945570862.32,-0.007665547516775,-0.046071262576075,-0.057175857367375
-780575075440.35,457312024946.51,7215862393.8477,0.016152745946325,-0.04343773889295,-0.035857425912925
-679008786723.26,219900720815.63,23370228753.465,0.00225894231625,-0.0435235972356,-0.047286815498725
-851498345696.34,302311134238.71,58240927138.334,0.0077631319139025,-0.0456642626671,-0.045963799533825
-846648864821.82,293366284913.95,134356485510.62,0.008571699235085,-0.051514556197975,-0.037647281520675
-852956481010.58,298576667409.25,61521094085.026,0.007875067089725,-0.0504231368276,-0.042817633176475
-869250586911.88,257805667029.49,94264411704.666,0.011460769013893,-0.047881414654575,-0.03409447787465
-713096063039.27,-380060628256.93,338554227288.42,-0.023616802410875,-0.038163840199125,-0.013122763120375
-715067469249.93,-371513178409.54,338676064785.46,-0.0244696664097,-0.0359238129995,-0.013365620725775
-746114556057.27,-347062875381.17,295860451692.68,-0.02282385861225,-0.03877609257115,-0.01136094925745
-747721783859.57,-371320450914.86,303963144941.33,-0.021540494558075,-0.035862884217025,-0.008528699891425
-716343412643.91,-379094473956.61,333429794857.99,-0.024305637230325,-0.035169353815625,-0.011194938104925
-748657658835.26,-365714793872.83,304325445004.94,-0.020904092158425,-0.036923333563175,-0.0078618983221
-767857022151.08,-337613048446.53,313229720355.54,-0.0202725978382,-0.037513447911525,-0.00869004898865
-737699445185.59,-337212925956.51,314156379907.73,-0.02259877989495,-0.037500774805275,-0.009648151256275
-731386795790.12,-366503070223.91,312986438663.11,-0.0232276945142,-0.036134063249375,-0.00923928249835
-739643287956.87,-337786188116.56,313082619428.31,-0.021553141740425,-0.03772234084185,-0.008765806401425
-985643671558.47,-225194156351.39,342228206979.7,-0.01258838834575,-0.0446637379847,-0.012379067297675
-899222523554.15,-240806735999.83,384340900555.64,-0.016398816386125,-0.0448181399046,-0.012021457132675
-972101109802.18,-226256450556.94,386172813415.16,-0.013425528210175,-0.04588459886075,-0.0147231620291
-898010733914.97,-241675190210.48,367407885790.69,-0.0160415623876,-0.045601223308825,-0.01442412409395
-943705678820.93,-233899727043.77,332200793992.93,-0.014804748833875,-0.04450979597205,-0.011186486544275
-845464434292.95,-324174304920.09,348219236669.53,-0.017162947341425,-0.043266562126875,-0.01086072707995
-934468145865.12,-189435324641.58,369688742927.81,-0.010997271952275,-0.043454398608075,-0.01194680379295
-924647909377.09,-292796170330.36,280622543245.74,-0.015568879789175,-0.042958218194325,-0.01002575649155
-798264637834.96,-302987502423.83,312216978430.2,-0.0208100392191,-0.04127948905635,-0.01309472056495
-778109646068.24,-335194029598.04,317647164868.91,-0.021151634216875,-0.039117437958275,-0.012801707305
-754035849694.47,-351017972907.03,378542750160.66,-0.022490392379275,-0.0401267198004,-0.0167083047147
-856543523762.55,-262154693549.06,400589763906.27,-0.01939559845775,-0.04373719347945,-0.016995557997325
-886079537999.95,-261819807922.12,385572963661.66,-0.0169616808058,-0.0433068506403,-0.015082906908425
-795665644587.68,-285648202858.15,364558168224.95,-0.021353273881875,-0.04212442606295,-0.01565878602035
-750991207815.85,-364323556199.09,359082730584.27,-0.0219445780155,-0.03850518558625,-0.014563521167925
-805036464706.4,-327772457351.87,331227786886.99,-0.019010219333,-0.03762750356565,-0.0096394724595
-872622854846,-280307066469.42,338557529029.29,-0.0167929169068,-0.04081667325065,-0.012735240740425
-806906761067.38,-313079822044.84,327671306629.76,-0.018527612433075,-0.041144873974,-0.010264313506725
-806498232028.03,-302888787587.42,308046573006.32,-0.018683599895975,-0.0404020790832,-0.012083826373925
-879319066477.99,-268739257212.34,324185621629.82,-0.0166369294439,-0.04155946814145,-0.010915727873225
-879818897752.38,-266137356353.73,328016087334.17,-0.0155507730658,-0.040888756540675,-0.007411374135025
-805770748726.52,-317031005988.32,322260159255.9,-0.01822273754985,-0.0389604128048,-0.008648110258825
-800348952721.44,-341752663512.67,305362381119.9,-0.01902519489375,-0.038240027985125,-0.011790813113975
-903977086744.22,-265952958313.82,302326695728.35,-0.01504286189165,-0.0412511242089,-0.010080757284825
-877844836810.43,-252336119872.54,353311735972.65,-0.0154612670581,-0.0419081317063,-0.008629361869975
-834633000191.01,-313769638740.77,296674252140.87,-0.016374001306525,-0.03901814759715,-0.00730744710405
-934858469483.03,-197362391462.21,362928230765.28,-0.011665824545125,-0.041551007391975,-0.01059796603105
-822212317350.35,-222987931292.01,334075385820.87,-0.01354126709245,-0.04046025040365,-0.0103153329187
-946243726722,-187285142106.25,320129897087.41,-0.0110596312969,-0.04207691715415,-0.009134386303
-893924117255.17,-193932805973.82,281052574001.27,-0.010868546476875,-0.040432212340025,-0.006547738413275
-927309016199.35,-178707585349.16,333177980171.06,-0.009571973887275,-0.041273027980375,-0.008044787824
-832387271163.75,-228487264202.95,384391120539.36,-0.0139596722589,-0.04111725790105,-0.00886393750385
-811872324934.14,-273307605030.09,294152599627.23,-0.0140491782666,-0.040097882735425,-0.0076459497689
-933139396016.67,-209622337369.29,259166472214.61,-0.0128221683148,-0.041230593220675,-0.00696003126375
-936454335262.79,-188668626019.66,312472505454.4,-0.0127326623071,-0.0422499683863,-0.0081780189987
-993737206736.82,158906239634.13,26691703763.81,-0.0021797459605375,-0.0541864816836,-0.0422903250218
-1091955857691.9,14413962265.034,263478610860.36,-0.005704102225035,-0.055739276653075,-0.035034551497525
-864217045463.95,33837345015.848,358237045975.4,-0.014690608175125,-0.053276170347525,-0.03517261252005
-788632204075.4,112259769891.22,163764606733.79,-0.01280336060085,-0.054638766476075,-0.044101790777575
-1000445142232.3,86646733137.955,155965368228.92,-0.0014831138151775,-0.055277901053975,-0.037119973366
-832545914666.92,101447399078,172121955747.86,-0.00656283090577,-0.054053332129775,-0.0456346634881
-819295671981.75,65378947796.27,190342597356.17,-0.006089759914445,-0.04910979809065,-0.0465361447911
-783577978689.46,53975865797.605,194196783843.79,-0.012330289609525,-0.04969523243695,-0.045003272080575
-812604332384.08,68722920199.876,195234388227.54,-0.001737372561335,-0.0457520823435,-0.042939423908175
-881382188657.84,293572795313.37,127275447331.35,0.0021708884430325,-0.051318519175725,-0.036414509450625
-892305784066.02,296645729048.77,83443052069.796,0.0014742562976725,-0.05022709980535,-0.041584861106425
-837399863278.08,20710040351.275,317238834000.9,-0.012641264065475,-0.055233291629,-0.0386720304428
-1103710460763,24602482775.778,296453697754.85,-0.004701101620785,-0.055115847599425,-0.03077181729595
-1002255291956.3,-3066131404.5063,215770182428.02,-0.009829024058,-0.054391302468925,-0.0307208610419
-571425536646.38,-261870574570.16,267322245710.36,-0.032382217333575,-0.0409891815214,-0.0405193308899
-728665690289.83,-199024446632.47,392496842334.14,-0.0269201580398,-0.048391380777625,-0.03325731643355
-677912331829,-259248863681.44,474800747958.69,-0.03421370035085,-0.04332520549295,-0.036497450406325
-672154974042.18,-270028904194.23,469907222610.07,-0.030905632128825,-0.0480956868554,-0.0373723151606
-658816688533.96,-321958340035.76,361423190433.96,-0.0313476595659,-0.041074409560725,-0.032703796612525
-636309569741.41,-117292020767.04,308744846988.44,-0.02907414911155,-0.04575966288385,-0.041394195644175
-784443309538.04,-141553559546.71,329499566299.84,-0.01809978171465,-0.048829383847775,-0.0353460482742
-882196193998.54,-192629375082.9,380475521121.31,-0.0218415204384,-0.048943546470175,-0.03266253612105
-662814866317.11,-281495531030.55,334234775178.89,-0.02503876798745,-0.042907286870225,-0.026414158826075
-683560849239.48,-291957269945.5,323601441855.63,-0.028346296757825,-0.04469870909075,-0.029051825205125
-781819976785.72,-137461501159.67,334121532079.79,-0.0157528063505,-0.046145201709375,-0.030560249199125
-804109437471.49,-224676800540.68,307891611376.47,-0.019496307697525,-0.0455220285295,-0.0223139684594
-996351251960.38,-101755518381.75,359020951664.59,-0.01406706296305,-0.0482785183357,-0.022911441682575
-859501444970.11,-141430219644.08,381104560918.93,-0.0177251988665,-0.047865616442575,-0.02435685452595
-789126772269.97,-256007353962.81,340433684351.12,-0.021265653905275,-0.0439157764187,-0.025833850979425
-853770952415.58,-156574027114.5,412322477036.68,-0.01949454507425,-0.046259364331775,-0.027876737045975
-800780803638.38,-218814791114.99,316776293451.03,-0.01797416302735,-0.043074642476625,-0.01979285047495
-868487813938.14,-108024185241.93,282054934327.06,-0.010335389691825,-0.0427429210501,-0.013750477504825
-827705917557.01,-218555403066.3,303204004436.13,-0.0148308038531,-0.042595337870025,-0.0189097833116
-996652346459.51,-102728548041.02,357675888750.43,-0.012694812619825,-0.045455625816025,-0.019985488452675
-827494990492.91,-219225001784.2,305013162434.18,-0.0147057309931,-0.042287029149775,-0.0160516100319
-913447074046.28,-137075953906.41,249693908644.61,-0.01237959613815,-0.044142341451425,-0.015815510560475
